"GDP....per.capita.","Infant.mortality..per.1000.births.","Literacy....","Phones..per.1000.","Birthrate","Deathrate","Agriculture","Industry","Service"
-0.862857695357082,3.39659686979475,-2.32032832480691,-1.00088554413182,2.10362200682664,2.07576559297284,1.50612235652049,-0.356427197092041,-1.06470129538743
-0.488197138744265,-0.468520193221741,0.217887016655048,-0.675922225257285,-0.668484487954147,-0.835085412188063,0.519046686572617,-0.728877742385652,0.142212355542691
-0.340304813765522,-0.209662476814843,-0.611430867188958,-0.642948006136192,-0.489780893657386,-0.952520538719025,-0.354648669935297,2.22207657801757,-1.56202249828326
-0.744543835374088,4.1644322058034,-2.01875818522727,-0.978902731384427,1.97245532923936,2.8188796723327,-0.387995820947049,2.63750218622967,-1.87739691963184
-0.0839581171356992,-0.481899969702688,0.645111381059537,1.18210333913125,-0.751233935559544,-0.811983420083611,-0.761483912278676,-0.786177826276976,1.3612557919093
0.152669602830291,-0.524769865774295,0.343541241479898,1.61172396217273,-0.508267472377741,-0.806207922057498,-0.774822772683377,-0.499677406820353,1.13685476133435
0.172388579494123,-0.641638117485426,0.75066092991241,0.037085527332142,-0.525873737825698,-0.386521732159961,-0.3946652511494,0.488749040304997,-0.0518642114410468
-0.586792022063428,-0.420462220555482,0.82605346480732,-0.0809526193766976,-0.93609972276309,-0.255610443568069,0.56573269798907,0.381311383008764,-0.834235372094243
1.82878261925605,-0.89530775729767,0.745634760919416,1.45019807720274,-1.02765230309247,-0.554011174917235,-1.00158339956329,0.309686278144608,0.651663343875005
1.92737750257521,-0.928074556842847,0.896419830709236,1.68627437062042,-0.929937529856305,-0.394222396194778,-0.774822772683377,-0.198851966390898,0.876064374449952
2.02597238589438,-0.928893726831477,0.795896450849356,1.1448281349074,-1.22924404247157,0.038939955763689,-0.908211376730387,0.101973474038556,0.742636734648633
-0.596651510395344,1.17582703062039,0.745634760919416,-0.360994538289167,-0.172868115594165,0.0370147897549848,-0.0878714618412775,1.19783757846014,-0.931273655586112
0.714660437749517,-0.367762284620322,0.6752683950175,1.18497066253308,-0.45192742294428,-0.097746830854316,-0.828178214302181,-1.57405397978269,2.08904291809832
0.734379414413349,-0.584569274944243,0.348567410472892,0.328118852618309,-0.431680217679129,-1.04300334112813,-0.994913969360943,0.696461844411049,0.318094244371704
-0.744543835374088,0.653196577874816,-1.96347032630434,-0.981292167552622,0.624695709198275,-0.247909779533252,0.298955489895051,-0.657252637521496,0.287769780780495
0.616065554430354,-0.714817303136321,0.765739436891392,1.2867606432982,-0.879759673329628,-0.17090313918508,-0.628095308231666,-0.929428036005288,1.3612557919093
-0.330445325433605,-0.691061373466068,0.87631515473726,0.508760226933861,-1.01620823055129,0.85906067547172,-0.408004111554101,0.187923599875543,0.214991068161593
1.93723699090713,-0.928347613505724,0.795896450849356,1.19452840720586,-1.08487266579832,0.137123422207608,-0.961566818349191,-0.356427197092041,1.1732441176438
-0.4487591854166,-0.354655564802251,0.599875860122591,-0.463262406287918,0.540185635048083,-0.738827111752848,-0.081202031638927,-0.986728119896612,0.342353815244672
-0.823419742029417,1.26484350271812,-2.07404604415021,-0.969822873945286,1.42137922071832,0.512530793904947,1.07927882357006,-1.08700326670643,-0.0579291041592887
2.61754168580935,-0.823220798298281,0.795896450849356,3.0525539715944,-0.995080712013745,-0.349943577994579,-0.961566818349191,-1.35917866519022,2.0283939909159
-0.803700765365585,1.68644299019939,-2.00870584724128,-0.947840061197891,0.963616319071443,0.604938762322753,0.692451871833729,0.639161760519725,-1.16780447159754
-0.695246393714506,0.394065804805041,0.253070199606006,-0.672577014621812,0.0524920821396813,-0.39037206417737,-0.174574054471834,0.445773977386504,-0.215616314833576
-0.0445201638080342,0.434205134247883,-0.118866305875548,-0.631478712528855,0.0331251901469287,3.83921765694598,-0.868194795516284,1.28378770429713,-0.29445992017072
-0.182553000454862,-0.247617352954673,0.212860847662055,0.0605020017804543,-0.540839063456461,-0.652194641361154,-0.468028983375255,0.789574480734452,-0.239875885706544
0.645644019426103,-0.563270855239878,0.785844112863368,1.4043209027734,-0.6878513799469,-0.989098692884407,-0.908211376730387,-1.63135406367401,2.21034077246316
0.901990716055925,-0.71181367984468,0.589823522136603,0.117370582583498,-0.344529203711743,-1.17583979572872,-0.788161633088078,1.94273866904736,-0.92520876286787
-0.182553000454862,-0.495006689520759,0.82605346480732,0.590956831119773,-1.14913553468337,0.907189825689328,-0.408004111554101,0.101973474038556,0.287769780780495
-0.823419742029417,1.60807572795385,-2.79278821014835,-0.98272582925354,2.01735130613165,1.163236904847,1.11929540478416,-0.671577658494327,-0.446082238126766
-0.754403323706004,0.779894869449499,0.15757298873912,-0.96791132501073,-0.421996771682753,0.0524161178246192,2.73329751375298,-1.4881038539457,-1.22845339877996
-0.872717183688999,0.835871485339177,-1.53624596189985,-0.999929769664544,1.71804479351639,0.75125137898428,2.05968506331558,-0.621440085089418,-1.34368636042656
-0.744543835374088,0.895670894509125,-0.641587881146922,-1.00375286753366,0.369404860202902,-0.0958216648456118,1.30603945044997,0.0733234320928935,-1.24664807693469
-0.754403323706004,0.8077466490629,-0.1590756578195,-0.988938363290847,0.984743837608991,0.753176544992984,1.95964361028032,-0.857802931141132,-1.05257150995095
2.00625340923054,-0.926436216865589,0.745634760919416,1.62271536854643,-1.04966013490241,-0.338392581942354,-0.881533655920985,0.0303483691743999,0.779026090958084
-0.793841277033669,0.248253546829004,-0.279703713651356,-0.205681187356483,0.190701265906142,-0.579038333030391,-0.221260065888287,-0.506839917306768,0.63346866572028
2.51894680249019,-0.832504724836081,0.795896450849356,2.9803929993149,-0.877118733512435,-0.898615890475305,-0.934889097539789,-1.84622937826648,2.41654712488338
-0.823419742029417,1.428677500444,-1.56640297585781,-1.00518652923457,0.986504464153786,1.75041253750181,2.63992549092007,-0.642927616548664,-1.85313734875887
-0.813560253697501,1.50567947937517,-1.7423188906126,-1.00996540157096,2.02703475212803,1.31339985352593,1.20599799741472,-0.220339497850145,-0.907014084713145
0.044215231179212,-0.815848268400616,0.705425408975465,0.00172187204285401,-0.657920728685373,-0.721500617674509,-0.628095308231666,1.4556879559711,-0.65835348326523
-0.438899697084684,-0.395887120896599,0.439038452346784,0.258347316507011,-0.832222756620145,-0.49818136066481,-0.194582345078885,1.31243774624279,-0.92520876286787
-0.310726348769773,-0.483538309679947,0.519457156234687,-0.174140629936308,-0.195756260676509,-0.765779435874708,-0.194582345078885,0.374148872522348,-0.136772709496432
-0.862857695357082,0.989875443201508,-1.28996368124315,-0.89909556336671,1.25235907241793,-0.261385941594182,1.6395109605675,-1.78892929437516,0.026979393896097
-0.862857695357082,1.52943540904542,-0.837608471873687,-1.01522216114099,1.84745084455887,0.714673224818898,2.63992549092007,-1.28755356032607,-1.30729700411711
-0.862857695357082,1.50677170602667,0.0821804538442107,-0.998496107963628,1.74885575805031,0.649217580522952,-0.614756447826965,2.0072012634251,-1.13141511528809
-0.034660675476118,-0.784446752169822,0.695373070989476,0.61198386939989,-0.385903927514442,-1.00064968893663,-0.441351262565853,0.0661609216064779,0.354483600681155
-0.793841277033669,1.4240355371751,-1.57142914485081,-0.946406399496974,1.09214205684153,1.01692428818547,0.832509906083089,-0.850640420654716,-0.0336695332863213
0.113231649502626,-0.869367374324405,0.821027295814326,0.992859994610194,-1.15265678777296,0.370068509260829,-0.561401006208162,0.130623515984218,0.40300274242709
-0.645948952054925,-0.883293264131106,0.745634760919416,-0.659196172079919,-0.951945361666251,-0.450052210447203,-0.661442459243419,-0.206014476877314,0.779026090958084
0.616065554430354,-0.948826863221459,0.891393661716242,0.485821639719187,-1.20459527084443,0.198728734486146,-0.801500493492779,0.739436907329543,0.10582299923324
2.13442675754546,-0.931624293460241,0.896419830709236,1.92091700233718,-1.01884917036849,0.154449916285947,-0.908211376730387,-0.313452134173548,1.08833561958842
-0.803700765365585,1.78720089880081,-0.716980416041832,-0.907219646338573,1.48124052324137,1.87747349407629,0.165566885848041,-0.463864854388275,0.245315531752802
-0.399461743757019,-0.669762953761703,0.594849691129597,0.44042235252348,-0.654399475595782,-0.544385344873713,0.15222802544334,0.27387372571253,-0.367238632789622
-0.340304813765522,-0.17198065733789,0.127415974781157,-0.55071577004386,0.0454495759604984,-0.736901945744143,-0.281284937709441,0.116298495011387,0.160407033697417
-0.60651099872726,-0.410086067366176,0.519457156234687,-0.415951570157655,-0.0364195583725004,-1.02567684704979,-0.561401006208162,0.159273557929881,0.378743171554123
-0.537494580403846,-0.166246467417484,-1.22964965332722,-0.386322561672035,0.0208008043333592,-0.833160246179358,-0.0345160202224736,0.481586529818582,-0.379368418226106
-0.458618673748516,-0.370765907911963,-0.0987616299035723,-0.335666514906298,0.343875775303365,-0.727276115700622,-0.367987530339998,0.0876484530657246,0.263510209907528
-0.665667928718758,1.26839323933551,0.177677664711097,-0.927768797385052,1.13439709391662,1.05927794037697,-0.828178214302181,4.41380478686074,-2.99333717978833
-0.862857695357082,0.98823710322425,-1.18441413239027,-0.978424844150788,1.0234776215945,0.0081372996244202,-0.347979239732946,-0.256152050282223,0.530365489510169
0.280842951145202,-0.841242538048129,0.886367492723248,0.579009650278797,-1.11480331705985,0.710822892801489,-0.761483912278676,0.0303483691743999,0.669858022029731
-0.862857695357082,1.54663797880664,-1.98357500227631,-0.976991182449871,1.34479196601971,1.02077462020288,2.13971822574378,-1.36634117567664,-0.785716230348308
-0.360023790429354,-0.711540623181803,0.579771184150615,-0.478076910530728,-0.0135314132901565,-0.752303273813778,-0.434681832363502,-1.10849079816568,1.33699622103633
1.76962568926455,-0.958656903085013,0.896419830709236,0.920699022330701,-1.07871047289154,0.0581916158507319,-0.841517074706882,0.0375108796608155,0.730506949212149
1.78934466592839,-0.939815993346536,0.846158140779296,1.78615280245098,-0.943142228942273,-0.0804203367759774,-0.881533655920985,-0.542652469738846,1.26421750841743
-0.113536582131448,-0.726558739640009,0.041971101900259,0.205301833573079,-0.197516887221304,-0.900541056484009,-0.588078727017564,-0.95807807795095,1.34912600647282
0.793536344404847,-0.82567830826417,0.795896450849356,-0.0866872661803658,-0.530275304187687,-0.93711921064939,-0.82150878409983,-0.71455272141282,1.29454197200864
-0.389602255425103,0.408537807937495,-0.953210358712549,-0.885236833591178,1.1845749504433,0.518306291931059,-0.621425878029316,2.16477649412624,-1.25877786237117
-0.76426281203792,0.910415954304454,-2.11425539609416,-0.888104156993012,1.46715551088301,0.518306291931059,1.02592338195125,-1.05835322476077,-0.0397344260045632
-0.68538690538259,-0.548525795444548,0.846158140779296,-0.315595251093459,-1.08223172598113,-0.0630938426976387,0.118880874431587,-0.105739330067496,-0.0154748551315958
1.78934466592839,-0.942546559975301,0.846158140779296,2.17563089786678,-1.27237939281906,0.204504232512259,-0.968236248551541,0.0446733901472311,0.845739910858743
-0.714965370378339,0.348192285441794,-0.370174755525247,-0.947362173964252,0.68807826481092,0.031239291728872,1.41275033368758,-0.313452134173548,-1.02224704635974
1.04002355270275,-0.905137797161223,0.770765605884386,1.80192308116107,-1.14649459486617,0.131347924181495,-0.668111889445769,-0.549814980225262,1.07620583415193
-0.438899697084684,-0.656929290606508,0.795896450849356,0.725721031005979,-0.0549061370928551,-0.515507854743149,-0.668111889445769,-0.786177826276976,1.27634729385391
-0.143115047127197,-0.821309401658146,0.393802931409838,1.20026305400953,-0.673766367588534,-0.667595969430789,-0.0278465900201231,-0.857802931141132,0.754766520085116
-0.52763509207193,-0.0750455420167416,-0.581273853230995,-0.576043793426729,0.631738215377458,-0.838935744205471,0.485699535560864,-0.728877742385652,0.178601711852142
-0.724824858710255,1.41147493068278,-2.32535449379991,-1.00327498030002,1.67755038298609,1.14013491274255,0.552393837584369,0.517399082250659,-0.937338548304354
-0.852998207025166,1.87021012431526,-1.9986535092553,-0.980814280318984,1.27788815731747,1.3422773436565,3.1067856050846,-1.21592845546191,-1.79248842157645
-0.537494580403846,-0.14795167100476,0.836105802793308,-0.330409755336269,-0.389425180604033,-0.245984613524547,1.43942805449698,-0.621440085089418,-0.779651337630067
-0.774122300369836,0.94946305709579,-1.47090576499093,-0.935414993123276,1.20922372207044,0.502904963861425,0.83917933628544,-0.642927616548664,-0.215616314833576
-0.675527417050674,-0.255535996178091,-0.299808389623331,-0.693604052901929,0.487366838704213,-0.823534416135837,-0.101210322245978,0.159273557929881,-0.0397344260045632
1.90765852591138,-0.975040302857601,0.569718846164627,1.59643157069628,-1.35688946696926,-0.629092649256703,-1.02159169017035,-1.41647874908155,2.12543227440777
0.438594764455862,-0.822128571646775,0.866262816751272,0.590478943886134,-1.14297334177658,0.683870568679629,-0.781492202885728,0.159273557929881,0.578884631256103
2.11470778088162,-0.965756376319801,0.891393661716242,2.0790976766717,-0.79789053899663,-0.546310510882418,-0.454690122970554,-1.00105314086944,1.27028240113567
-0.645948952054925,0.48089782359976,-1.13917861145333,-0.799217131536154,-0.0610683299996396,-0.26523627361159,0.212252897264494,-0.0985768195810802,-0.106448245905223
-0.616370487059176,-0.0840564118916652,0.288253382556964,-0.767676574115978,-0.208080646490079,-0.63679331329152,-0.134557473257731,1.20500008894656,-0.894884299276661
-0.241709930446359,0.0792314725084664,-0.138970981847524,0.304702378169996,-0.502105279470956,-0.771554933900821,-0.254607216900039,0.961474732408426,-0.579509877928086
-0.783981788701753,0.31597159922237,-2.09917688911518,-0.831713463423607,0.816604002581004,-0.806207922057498,-0.54139271560111,2.694802270121,-1.78642352885821
1.98653443256671,-0.908960590441494,0.795896450849356,1.37564766875505,-0.726585163932405,-0.334542249924945,-0.694789610255171,1.21932510991939,-0.397563096380831
1.02030457603892,-0.864179297729752,0.665216057031513,1.19309474550495,-0.416714892048366,-0.65026947535245,-0.854855935111583,0.195086110361958,0.615273987565554
1.70060927094114,-0.893942473983288,0.82605346480732,1.04303815414229,-1.23100466901637,0.162150580320764,-0.888203086123335,0.00886083771515318,0.80328566183105
-0.547354068735763,-0.718640096416592,0.288253382556964,-0.423597765895879,-0.165825609414982,-0.584813831056504,-0.701459040457522,0.33833632009027,0.360548493399397
1.84850159591988,-0.967121659634183,0.846158140779296,1.18783798593492,-1.17378430631051,-0.0765700047585689,-0.914880806932737,-0.227502008336561,1.027686692406
-0.507916115408098,-0.582384821641231,0.459143128318759,-0.516785776455489,-0.127972138701875,-1.32985307642507,-0.80816992369513,-0.0197892042305092,0.754766520085116
-0.310726348769773,-0.258539619469732,0.816001126821332,-0.23196498520663,-0.59013660671074,-0.0265156885322571,-0.581409296815213,0.689299333924634,-0.0518642114410468
-0.833279230361334,0.622341174969774,0.147520650753132,-0.97746906968351,1.49796647541693,0.85906067547172,0.0588560026104332,-0.728877742385652,0.578884631256103
-0.803700765365585,-0.39970991417687,0.846158140779296,-0.813553748545324,-0.630631017241041,-0.467378704525542,0.972567940332449,0.359823851549517,-1.18599914975227
0.823114809400595,-0.863633184403999,0.790870281856362,1.30683190711103,-1.11832457014944,-0.713799953639692,-0.80816992369513,0.811062012193699,0.0451740720508218
